SampleID	CancerType	B.cells.naive	B.cells.memory	Plasma.cells	T.cells.CD8	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	NK.cells.resting	NK.cells.activated	Monocytes	Macrophages.M0	Macrophages.M1	Macrophages.M2	Dendritic.cells.resting	Dendritic.cells.activated	Mast.cells.resting	Mast.cells.activated	Eosinophils	Neutrophils	P.value	Correlation	RMSE
TCGA.FX.A8OO.01A.11R.A36F.07	SARC	0.0101211973564317	0	0	0.080000459948071	0	0.305090396159475	0	0.00318586888713978	0.00690789802053673	0	0.0723412712388549	0.0104650699037228	0.0853573241983575	0.0092040643409303	0.00189481771167623	0.31359347515134	0	0	0.101838157083463	0	0	0	0.572	0.0016897486668588	1.08642012474158
TCGA.X6.A8C4.01A.11R.A36F.07	SARC	0.00872119115233879	0	0	0.0396608597997719	0	0.268827495566171	0	0.00485043157062652	0.0194020243838296	0	0	0.033079932448937	0.0685329106846131	0	0	0.515554267273357	0.000896524365339416	0	0	0.0375856854763675	0.00288867727864881	0	0.104	0.107609477745618	1.05774922707508
TCGA.DX.A6Z0.01A.13R.A36F.07	SARC	0.00769787174079491	0	0.0197963353375883	0.115712008393877	0	0.063112232409487	0	0.0606028132826164	0.0397988511211814	0	0	0.0365639882873387	0.0126399690499679	0	0.131883137260894	0.343936122400243	0	0	0.168256670716012	0	0	0	0.018	0.226689219725921	0.99396837985824
TCGA.MB.A8JK.01A.11R.A36F.07	SARC	0.0109099267294968	0.00046800667233747	0	0.158747170655007	0	0	0	0.0212559015847926	0.0961326946234346	0.0384812748408367	0	0	0.0139044560291173	0.0525360227981225	0.0354820348982484	0.225612662396272	0	0	0.346469848772334	0	0	0	0.00800000000000001	0.316437081337223	0.957278912748851
TCGA.X6.A8C6.01A.11R.A36F.07	SARC	0.00429412483204993	0	0	0.0845598100041305	0	0.0380525584892581	0.000166642629756166	0	0.00868360561882293	0.0180138042403119	0	0	0.0410952802900714	0	0.00864659048018768	0.697812497737309	0	0.0105798345250099	0.0880952511530929	0	0	0	0.00600000000000001	0.386177702748677	0.93330307045333
TCGA.X6.A8C5.01A.11R.A36F.07	SARC	0.000402031074523781	0	0.0269113258635696	0.154553583768336	0	0.125055549544302	0	0.0127010618126133	0.0466257755391923	0	0	0.0702637433476757	0.141002676570665	0	0.0342964735009076	0.28479147071523	0	0.000851756848668165	0.102544551414316	0	0	0	0.048	0.167011730277266	1.0148131312365
TCGA.DX.A6Z2.01A.12R.A36F.07	SARC	0	0	0.0140030747158301	0.156910435331218	0	0.220888017286969	0	0.012821226333946	0.0448860800630601	0	0	0.0296248355075138	0.0821018451859798	0	0.0660426487291033	0.246978902617674	0	0.00176596786918468	0.123976966359521	0	0	0	0.00800000000000001	0.2857442757859	0.966981344346263
TCGA.DX.A7EU.01A.22R.A36F.07	SARC	0.000504107763951503	0	0.00749181839885958	0.0704537673163247	0	0.0434340776870232	0	0.0192614017106516	0.00640711645453234	0	0	0.025452072062583	0.0109916829077374	0	0.0665758925260724	0.682174868065165	0	0	0.0672531951070996	0	0	0	0.004	0.441816379437447	0.900298025156703
TCGA.DX.A7ET.01A.11R.A36F.07	SARC	0	0.0457442252771875	0.00464771754557576	0.247507122724793	0	0	0	0.0488295792234693	0.0923715407130871	0.027204387489363	0	0.081309686908453	0.0253827478840803	0	0.0961262670669179	0.257254412753976	0.00965169673573181	0	0.063970615677365	0	0	0	0.00800000000000001	0.304320086707222	0.963700122278157
TCGA.DX.A7ER.01A.11R.A36F.07	SARC	0	0.0884028595720221	0.0437168476388475	0.0516116124441787	0.156985741850132	0.10232639674649	0	0	0	0	0.0159261175479379	0.159534687804542	0.0701945971885562	0	0	0.274650507947064	0	0	0	0.0366506312602307	0	0	0.664	-0.00792351716202995	1.10230360807162
TCGA.X6.A8C3.01A.11R.A36F.07	SARC	0	0.0215253984073948	0.0102173548967801	0.116105206167829	0	0.0618402412900974	0	0.0479659904044113	0.0139800374545214	0	0	0.0403342289598618	0.0349953375285023	0	0.055667555586945	0.573506350227796	0	0	0.00787594921810544	0	0	0.0159863498577557	0.00600000000000001	0.395023226408505	0.92178168444291
TCGA.SI.A71O.06A.11R.A38C.07	SARC	0.0047640547180849	0	0.0131959009523827	0.383791003416759	0	0	0.0378012915425586	0.0740438995265342	0.0316041975834218	0	0	0.0179171993808206	0.0060691792533518	0.0251982371674278	0.0911151306974102	0.26240154994555	0	0	0.0177512851055766	0.034347070710121	0	0	0.16	0.0852181031758953	1.06867863821757
TCGA.DX.A7EO.01A.11R.A36F.07	SARC	0	0.0783726477804819	0.00432422594702817	0.154209624398804	0	0.0630233713068618	0	0.0356049272949819	0.138324817095661	0	0.0259310390737545	0	0.0378321073579792	0.305746179473805	0	0.0791615916528519	0	0	0.0774694686177904	0	0	0	0.938	-0.0281183251195775	1.10893181267568
TCGA.VT.A80G.01A.11R.A36F.07	SARC	0.00583603965499672	0	0	0.141457318960016	0	0.0450387822567857	0	0.0413496834826822	0.00500224440926312	0	0	0.0409536967445609	0.00283304635157398	0	0.0670712301524962	0.549269646822799	0.00283402448080871	0	0.0907780610842053	0	0	0.00757622559981232	0.02	0.218539965008267	1.00575613669101
TCGA.VT.A80J.01A.11R.A36F.07	SARC	0.00618747376569698	0	0.0171708934118583	0.194200036815772	0	0.0546834951835564	0	0.033110857376408	0.0396687402082919	0	0	0.0218913375174158	0.0822245701842558	0.0196589188582696	0.053608750148417	0.45309581774853	0.0160496897093635	0	0.00844941907216493	0	0	0	0.00600000000000001	0.340969278610591	0.945655643259779
TCGA.DX.A6B9.01A.12R.A32Q.07	SARC	0	0.052117431047759	0	0.0650421119204098	0	0.171180059355737	0	0	0.0147444104763074	0	0	0.102440509223803	0.0414733313160914	0	0.00695936292151307	0.248732480542108	0.00816822228916553	0	0.289142080907105	0	0	0	0.078	0.141329404817801	1.03114382211366
TCGA.UE.A6QU.01A.12R.A32Q.07	SARC	0.0160925143483933	0	0	0.30409002740143	0	0.0384548847470616	0	0.0691105480801218	0.0828473400420675	0.00180022179368245	0	0.0989128040242283	0.0140372999939576	0.0418797918619226	0.117145415995061	0.189518005863845	0.0124409397555124	0	0.0136702060927166	0	0	0	0.02	0.214647575021	1.01905896503331
TCGA.K1.A6RU.01A.11R.A32Q.07	SARC	0.0129777706759573	0	0.00582297431668191	0.0758365782243789	0	0.0576067063045297	0	0.00752803642238694	0.00206586120229606	0	0	0.0234911281124507	0.0819554987360208	0	0.0589736154058042	0.591250832383723	0	0.00119566859376462	0.0811336077029989	0	0	0.00016172191900733	0.01	0.261321886161223	0.990436268549283
TCGA.DX.A6BB.01A.12R.A32Q.07	SARC	0.0119867518405276	0.0874614531070318	0	0.0408285576663918	0	0.193028152710084	0	0.0433984968579163	0	0	0.0225979290377449	0.0155134251795468	0.0560185038021965	0	0.0753025388179694	0.277121360565455	0	0	0.176742830415136	0	0	0	0.212	0.066478409951589	1.04846129084618
TCGA.QQ.A5VD.01A.21R.A32Q.07	SARC	0.00164367532655463	0.0170768353564313	0	0.0298663139469292	0	0.0887089132357585	0	0.0165867403178604	0.030848105428367	0	0	0.0527080870112479	0.0225100921981978	0.346193284573969	0.024129243853593	0.246644873589259	0.014682557909794	0	0.108401277252039	0	0	0	0.002	0.46260465297246	0.887100745927731
TCGA.N1.A6IA.01A.12R.A32Q.07	SARC	0.000848868058317448	0.00292439192561428	0	0.0327272418153035	0	0.0668211062595416	0	0.0320305154536719	0.0140793831255496	0	0	0.0107202775697196	0	0.441219291359301	0	0.335070497775353	0	0	0.0635584266576282	0	0	0	0	0.638652597082166	0.772220378293671
TCGA.UE.A6QT.01A.12R.A32Q.07	SARC	0.0552351246482254	0	0	0.22206586316008	0	0.0154455768443905	0.0118322944140175	0.0825477736381136	0.082556572309597	0	0	0.0292620755496735	0.0728879243437528	0.0671873721266612	0.0733528538818803	0.254256190076539	0	0	0.033370379007069	0	0	0	0.106	0.106522298075607	1.04415104954587
TCGA.QC.A6FX.01A.11R.A32Q.07	SARC	0	0	0.00229997087956056	0.048976299410215	0	0.0913145021162864	0	0.0193012806916774	0.0193394815742637	0	0	0.0113965370876803	0	0	0.101885665796551	0.630174787355318	0	0	0.0474399484047034	0	0	0.0278715266837441	0.00800000000000001	0.315311103421439	0.968352486800315
TCGA.DX.A7EI.01A.11R.A33J.07	SARC	0.062352993135255	0.020057894565602	0.155760458896076	0.164085652182663	0	0.125758330667661	0	0.10553399248848	0	0	0.018676968846118	0.0407621611822881	0.0125692566674473	0	0.0458604097294423	0.22406639720194	0	0	0.0245154844370265	0	0	0	0.00800000000000001	0.312246531452752	0.961285815305714
TCGA.SG.A6Z7.01A.12R.A32Q.07	SARC	0	0.0194536080945904	0	0.0328306041412564	0	0.118207907599962	0	0	0.00832569782585242	0	0	0.0223315401302912	0.00824757789688932	0.466784877719472	0	0.249728364281414	0	0.0271329401386224	0.0469568821716499	0	0	0	0.07	0.146885476484831	1.0764767745807
TCGA.K1.A6RT.01A.32R.A33J.07	SARC	0.0496241536125848	0.175277655079435	0.00306756480393739	0.175781641614519	0	0.122651058204096	0	0.0774262294282508	0.0650320659380383	0.0317224672890907	0	0.0222139303685055	0.0267567594028901	0.0182637532529764	0.0758706513873736	0.140537849247209	0	0	0.0157742203710929	0	0	0	0.00600000000000001	0.394207140478227	0.921170609802935
TCGA.JV.A75J.01A.11R.A32Q.07	SARC	0	0.00116570116384636	0.005175137019357	0.151193797594045	0	0.236099136207997	0	0.103173810572371	0	0	0	0.0123621091722402	0.0885428457641875	0.203544762791821	0	0	0	0.000348278143503956	0.198394421570631	0	0	0	0.614	-0.00259696945073055	1.09989765866761
TCGA.K1.A6RV.01A.11R.A32Q.07	SARC	0	0.0131210053663232	0	0.00402657124629998	0	0	0	0.017294871495483	0	0.0123045255073631	0	0.00976318386052651	0	0.410923638026317	0.00130448072616615	0.505763457245775	0	0	0	0.022752506312249	0	0.00274576021349735	0	0.668928880245898	0.744316851189531
TCGA.QQ.A5VC.01A.31R.A32Q.07	SARC	0	0	0.00577616105738329	0.118648271222197	0	0.194597311988162	0	0.0176776939933262	0.0030171023820419	0	0	0.00964340983830776	0.00717585381854165	0	0.0197180189277853	0.510010489671189	0	0	0.109236476772479	0	0	0.00449921032858619	0.08	0.139239159260255	1.0376511818342
TCGA.QQ.A5V2.01A.11R.A32Q.07	SARC	0.00203001478758959	0.00102234533776767	0	0.0781263979349449	0	0	0	0.0329031526883024	0.00498584634700886	0	0	0.027454923484269	0.030574222702872	0.167732005370471	0	0.623482336802737	0	0	0.031688754544038	0	0	0	0	0.566249433185538	0.824443957443143
TCGA.QQ.A5V9.01A.11R.A32Q.07	SARC	0.00726597434423671	0	0.0141915930424507	0.168440960533852	0	0	0	0.0234327326378453	0.0441762037398999	0	0	0.0344528665009871	0.0461365499974939	0.00176616241541766	0.007765231991104	0.601767438822779	0	0	0.0506042859739334	0	0	0	0.0580000000000001	0.156176258685062	1.04003487667505
TCGA.QQ.A5VA.01A.12R.A32Q.07	SARC	0.03005155622848	0.0631636500393304	0	0.204709541693261	0	0.180642405487725	0.00331834565871641	0.0607917936063835	0.0292879887159361	0.00532858585934178	0	0.0185114359812294	0.0293330859607063	0	0.0943833252288511	0.207334149610103	0.0352320340532442	0.000875848554061978	0.0370362533226304	0	0	0	0.08	0.134313770067978	1.03740912158725
TCGA.DX.A6YU.01A.12R.A33J.07	SARC	0	0.00365856057664514	0.00018680586976686	0.226401672912362	0	0.0506852102094264	0	0.0318519839650064	0.0309793179508761	0	0	0.0271765174270733	0.00932620925979137	0	0.0972276023638969	0.514567825049663	0	0	0	0	0	0.00793829441549179	0.002	0.49623920823952	0.867462790352373
TCGA.DX.A7EF.01A.11R.A33J.07	SARC	0	0.0289266688867931	0.000603998573173732	0.00470524452861233	0	0.0350114521833702	0.00761089028144496	0.0323223257055487	0.00342033167862765	0	0	0.00787203057639415	0	0.287477137351507	0.0408838142924602	0.506486641611461	0	0	0.0446794643306067	0	0	0	0.00800000000000001	0.294794714702729	0.994025216900475
TCGA.SG.A849.01A.11R.A355.07	SARC	0.0183444911128299	0	0.00473332427799004	0.259971991151051	0	0.0607932755301491	0	0.0869291044939287	0.0435419435305418	0.00447102436882934	0	0.0362395487746188	0.0636320190812577	0	0.0966058123869824	0.296722474267724	0.0062805159628607	0	0.0217344750612367	0	0	0	0.00600000000000001	0.358843575943825	0.937580672914485
TCGA.MJ.A850.01A.11R.A355.07	SARC	0	0.0526670020104928	0	0.020533737656621	0	0.0953421560767493	0	0.0348792918293673	0.0135030405053739	0	0	0.10430173623468	0.0898984642295879	0.0155277283897086	0.00070384568523773	0.251306331312364	0	0.0108860954184063	0	0.310450570651412	0	0	0.418	0.0209462232803729	1.12072117288647
TCGA.X6.A7WD.01A.21R.A355.07	SARC	0	0.019962059865447	0.00162033790485502	0.00924789805416993	0.051747286519313	0.0543182069508025	0	0	0	0	0.0184460115472718	0.00336631507045664	0	0.259242341906442	0.00607964747986026	0.405128069792762	0	0	0.16662884795712	0.00421297695149994	0	0	0.00600000000000001	0.344021275490802	0.953322664909181
TCGA.FX.A76Y.01A.11R.A355.07	SARC	0.00713408727088044	0	0	0.0575702190968375	0	0.122716125826832	0	0.0726209764315947	0.00549853157460177	0	0	0.0714938925728874	0.0347823635879519	0.0373541410092804	0.033500357956082	0.242522399586308	0	0	0.314806905086744	0	0	0	0.00800000000000001	0.322074087672183	0.953071322831736
TCGA.X6.A7WC.01A.12R.A355.07	SARC	0	0	0.0024424004105929	0.142455598905331	0	0	0.0553321987489719	0.0679255836590257	0.0174418968834124	0	0	0.132411083752227	0	0.094444757051268	0.0496255857118069	0.326831618047417	0.00468720369768822	0	0	0.106402073132259	0	0	0.002	0.521625357355233	0.85333023737594
TCGA.X6.A7WB.01A.11R.A355.07	SARC	0	0.0239452844065466	0	0.110551122847568	0	0.174361075204288	0	0.0136472920789589	0.0199152296271525	0	0	0.0747252187869369	0.0844556784970667	0.0235358633150799	0.00137466004628827	0.420642042126884	0	0	0	0.043229531727058	0.00961700133617294	0	0.326	0.0390445642135839	1.08045146246133
TCGA.X6.A7W8.01A.21R.A355.07	SARC	0	0.00109707686646432	0.0223771916572954	0.037563973196073	0	0	0.000634394043236279	0.0254966092215938	0.0238298886087918	0	0	0.020535032831394	0.01615072171874	0.062270135181084	0.0321933722905612	0.693878139754016	0	0	0.0526294903428167	0.00617008662676588	0	0.00517388766116773	0.042	0.177620877006819	1.05172564086104
TCGA.X6.A7WA.01A.12R.A355.07	SARC	0.00354027963464257	0.0113537093418013	0	0.0523553116892383	0	0.0615921916886393	0	0	0.0453312952666448	0	0.00570644232766821	0.0167001868110843	0.222860006787769	0	0.0175358371673198	0.461830920620109	0.0202980183496674	0	0.0808958003154164	0	0	0	0.038	0.182882427861936	1.02099762174029
TCGA.QC.A7B5.01A.11R.A33J.07	SARC	0	0.0264562151799747	0.0102682212318992	0.0865774477809726	0	0	0.008616543103205	0.0289581662531609	0.0315032139301132	0	0.0317733998803958	0	0	0.286329050112227	0	0.442252645459668	0	0	0.0472650970683845	0	0	0	0	0.67506959147815	0.752874757744229
TCGA.DX.A6YQ.01A.12R.A33J.07	SARC	0	7.59949494215586e-05	0	0.20158620879886	0	0.0783984461816563	0	0.0276661685054528	0.0284624165061936	0	0	0.0614296262565665	0.0329328931298157	0	0.134338583757842	0.363279295923714	0	0.0411721543310785	0.0210026746606495	0	0	0.00965553699874952	0.00600000000000001	0.393547126186836	0.92184900417285
TCGA.SI.A71P.01A.12R.A33J.07	SARC	0.0293602562077932	0	0.00134513320208382	0.0749449377895111	0	0.0820391938304473	0.00117269460482649	0.00613834089492707	0.0064126003079934	0	0.0091454938879426	0	0.173110760212809	0	0.0401779702260618	0.564191651146247	0	0.0061616832533663	0	0	0.0057992844359903	0	0.002	0.45425090972936	0.891451502114526
TCGA.SI.A71O.01A.12R.A33J.07	SARC	0	0.0145384593837807	0.000731838950667108	0.0289426608402562	0	0	0	0.0646445647708404	0.00392899959578399	0.0319555502016532	0	0.0145973475240595	0	0.204100173968375	0.0274603434774915	0.518887756671143	0	0	0.0874470141928277	0	0	0.00276529042312156	0.00600000000000001	0.348078263313432	0.953364750422156
TCGA.SI.A71Q.01A.12R.A33J.07	SARC	0.0414029528392679	0	0	0.163392951945059	0	0.0583744049881152	0	0.01439209762861	0.0520697337766469	0	0.0136216669621912	0.0446370210483664	0.0505770303313532	0.299693629824029	0.0059873820340991	0.206801744252785	0	0.00255173698970321	0.0464976473797739	0	0	0	0.16	0.0851292790962389	1.06628360504813
TCGA.DX.A6YS.01A.12R.A355.07	SARC	0.0193466548374084	0	0.00572925246549465	0.0383391468174211	0	0.118553825155676	0	0.0311876157548078	0.0169793804244207	0	0	0.0640769204588253	0.0217351905722822	0	0.0914242739085169	0.445304242173361	0	0	0.147323497431786	0	0	0	0.104	0.109845167351368	1.04486169630029
TCGA.DX.A6YR.01A.33R.A355.07	SARC	0.00806506985074655	0	0	0.0939446497441014	0	0.0255143196229494	0	0	0.0108723335028422	0.000664724557887422	0	0.0211175106222862	0.184547495469874	0	0.0257244701402847	0.556110848114532	0.00303465693483127	0	0.0704039214396651	0	0	0	0.00600000000000001	0.380369794303748	0.931167595356799
TCGA.DX.A6YV.01A.12R.A355.07	SARC	0.0245691007562313	0	0	0.0387795215437466	0	0.130657761842893	0	0.00849584364898027	0.078799179735512	0	0.0352401013338894	0.0129556365896843	0.0546172674485554	0.261070256883505	0.00605250213598176	0.323609482392972	0	0.000659993496918555	0.0244933521911298	0	0	0	0.1	0.115295823144946	1.05689253033966
TCGA.DX.A6YT.01A.21R.A355.07	SARC	0	0.00250204435989311	0	0.0367325816957651	0	0.170409389218869	0	0.00787388438178856	0.0381794518183357	0	0	0.0832157459227881	0.0774960133053731	0	0.0422749247664218	0.490968267564138	0	0.000502093282406285	0.0498456036842214	0	0	0	0.01	0.2556334012567	0.986462789167987
TCGA.DX.A6YZ.01A.12R.A355.07	SARC	0	0.00417546668645058	0.00113634743846838	0.0604226461427444	0	0.0819347406341634	0	0.0164220840067999	0.0131816715016446	0	0	0.0342562128375602	0.0624581424724738	0	0.0229686822978461	0.442047098881539	0	0.0438967363917165	0.217100170708593	0	0	0	0.00800000000000001	0.334767757732209	0.947161973148069
TCGA.DX.A8BT.01A.11R.A37L.07	SARC	0.043932922041845	0	0.042295351107402	0.0393433353782164	0	0.0538765170650676	0	0.00691746814518805	0.0197167227931437	0.0141614960990476	0.00602105957815733	0.0161133934383897	0.00638245582848667	0.0531077278121352	0.0434689480029671	0.614730106677264	0	0	0.0394472884400505	0	0	0.000485207592639384	0.00600000000000001	0.393890426549478	0.924718087170323
TCGA.WK.A8XS.01A.11R.A37L.07	SARC	0.00570544091634341	0.0265515084016434	0	0.0698934553714279	0	0.207962210831952	0	0.0323428026449407	0.0215912765036187	0	0	0.0124821960018475	0.0642503506903168	0	0.0570123692075241	0.383377008603573	0	0.0323757730443071	0.0864556077825056	0	0	0	0.196	0.070864007663086	1.05433506824267
TCGA.DX.A8BQ.01A.11R.A37L.07	SARC	0	0.0188628299153293	0.00441260033695472	0.275566681368536	0	0	0	0.0653708146916582	0.0296438858074675	0.0639542206918283	0	0.0400449042046848	0.030946593755314	0	0.0712340773574442	0.356904067593261	0	0	0.0430593242775215	0	0	0	0.00600000000000001	0.390001447732772	0.922511397109907
TCGA.DX.A8BS.01A.11R.A37L.07	SARC	0	0.0017645359731867	0.00492806388696504	0.0515153573563855	0	0.0344237771452136	0	0.0366184225021045	0	0	0.0112747749086668	0.000206794631681207	0.0490672960626862	0.160634401639917	0.0401220803927265	0.593080096536607	0	0	0	0.015131878060483	0	0.00123252090337738	0.002	0.455681388187286	0.8951325071739
TCGA.DX.A8BP.01A.11R.A37L.07	SARC	0	0.00986157459490119	0.00530046459324753	0.340014288870587	0	0.0221527752833247	0.0601615937234329	0.0665305205078854	0	0.000541050743671932	0	0.0206866850370287	0.0244718360342106	0.00349724445177084	0.111183392287259	0.317677612948477	0.0149295316063843	0	0	0.00299142931781785	0	0	0.00800000000000001	0.331759618462081	0.952490310510512
TCGA.3B.A9HR.01A.11R.A38C.07	SARC	0	0.0627722827114984	0.0267903410882714	0.00882288405125921	0.157586171077359	0.109710459623009	0	0	0	0	0	0.045749436195702	0.010799609449978	0	0	0.381079233054904	0	0.00627443499419326	0.190415147753826	0	0	0	0.146	0.090456680249208	1.0455540777897
TCGA.DX.A8BV.01A.11R.A37L.07	SARC	0.0158335538456703	0	0.00548194322055374	0.00180585222098791	0.0144412837785029	0.0217817780101414	0	0.00549514652073246	0	0	0.0299792042598142	0.0132059549882883	0.0569430068326093	0.042230541831454	0.0233498370301729	0.669156858802408	0	0	0.100295038658665	0	0	0	0.00800000000000001	0.317431396950428	0.973015651669801
TCGA.DX.A8BX.01A.11R.A37L.07	SARC	0	0.00091873496337041	0	0.00866318534589937	0	0.0598625248839244	0	0	0.00160275729266543	0	0.0183105563824734	0.0165686600933679	0.155134548416605	0	0.0321260744015351	0.697057258947078	0	0.00524493535342169	0.00418148349237878	0	0	0.000329280427279681	0.004	0.424514440049124	0.915852991002472
TCGA.DX.A8BZ.01A.11R.A37L.07	SARC	0	0.0131638126392862	0	0.00702374710294908	0	0	0	0.00646973994902035	0.00401956115727725	0	0.0113147953043778	0	0	0.2088459801177	0	0.708264849157353	0	0	0.0408975145720365	0	0	0	0	0.659574988716238	0.752899724394807
TCGA.3R.A8YX.01A.11R.A37L.07	SARC	0	0.0156532521922261	0.00354726938582301	0.0864969981815018	0	0.102940587497811	0	0.0181753111603979	0.0238245655722849	0	0	0.00591377308257963	9.61197738769629e-05	0	0.0329320793319808	0.699993554559314	0	0.00375235860721283	0	0	0	0.00667413065499163	0.014	0.238307283664533	1.01359070453486
TCGA.DX.A8BK.01A.11R.A37L.07	SARC	0.0084265456823547	0.0162178749074161	0.00335091745498713	0.115979075616641	0	0	0	0.025226553700411	0.0408425967160157	0	0	0.0365767792540295	0.0487841613307159	0	0.0134617837521101	0.665490925394701	0.00118021008065052	0.0033654238272624	0.0210971522827051	0	0	0	0.002	0.520817513896199	0.85332681157336
TCGA.DX.A8BH.01A.11R.A37L.07	SARC	0	0.0340654169301533	0.0098640658720115	0.343516093111515	0	0.028398936210905	0.0118705937793001	0.0294958638660937	0.0265543101431615	0	0	0.0792728738663348	0.0978184233876896	0	0.0484548063872837	0.256317376312141	0.0122218134581661	0.00659451093862408	0	0.015554915736621	0	0	0.052	0.162662380246698	1.03121487141518
TCGA.DX.A8BN.01A.11R.A37L.07	SARC	0.00915457702006723	0	0.0021278143220796	0.0234303922274242	0	0.0696459241191235	0	0.0034190777856453	0.0146801513015924	0	0.0039233883657992	0.0475995468339092	0.104644279175403	0	0	0.638666343278502	0.00101440595325936	0	0.0796986613987967	0	0	0.00199543821839839	0.00600000000000001	0.344833938252578	0.953195233841268
TCGA.DX.A8BU.01A.11R.A37L.07	SARC	0.00060081931686463	0.0559356493609546	0.0276063977920052	0.244213538504595	0	0.109014205819992	0	0.0413738121234798	0.029855080983773	0	0.0012929468603096	0	0.0395795534674235	0.114230852281264	0.0311799481736101	0.243966523495426	0	0	0.061150671820303	0	0	0	0.0639999999999999	0.150363868574542	1.02517572356137
TCGA.WP.A9GB.01A.11R.A37L.07	SARC	0	0.0252697736649587	0	0.0134473381759623	0	0.205698680689951	0	0.0797560907612418	0	0	0.025074014716413	0.0521726070985772	0.0787285285647143	0.160872356797252	0.00243434069570597	0.000815654949220946	0	0.00508083859524477	0.350649775290759	0	0	0	0.358	0.030699998052458	1.08623498358954
TCGA.X2.A95T.01A.11R.A37L.07	SARC	0.0240031153856509	0	0.000468137064113312	0.154531247096762	0	0.156894448379471	0	0.0203760009408466	0.0733313190314332	0	0.0197145312217215	0	0.0312931454533573	0.0480628476517995	0.0217309657474237	0.3046956126478	0	0.00142273218769733	0.143475897191923	0	0	0	0.02	0.213455409560148	0.997470723656498
TCGA.WK.A8XO.01A.11R.A37L.07	SARC	0.000182474313202654	0.000698565899693915	0.0152354101704445	0.0649093550136231	0	0.122774029611512	0	0.0165035436778341	0.0165650833020447	0	0	0.0243962015415665	0.0490888263875133	0	0.0250979509902039	0.389310422457124	0.0148645088407313	0	0.260031257308369	0	0.000342370486137438	0	0.00600000000000001	0.395594799295353	0.918836932335727
TCGA.WK.A8XZ.01A.11R.A37L.07	SARC	0.00629697353967319	0.00252458998647685	0	0.0866942886645007	0	0.150752751901023	0	0.0309560085646182	0.059002595560302	0	0	0.0203216324392406	0.132760603659965	0	0.0386709849099165	0.316994857425942	0	0	0.150480261762259	0	0	0.00454445158608285	0.1	0.11350241541721	1.03503737323247
TCGA.WK.A8XQ.01A.11R.A37L.07	SARC	0.00485351969971108	0	0.00324191697621496	0.165631563333134	0	0.0362097235173376	0	0.0825668848213557	0	0	0	0.0624930460509485	0.0372955919230353	0	0.0341050584608159	0.515783761862961	0	0.00699132121231858	0.0456714450132178	0	0	0.00515616712894989	0.106	0.104626788551675	1.05531375721551
TCGA.QQ.A8VG.01A.11R.A37L.07	SARC	0.00141251313842579	0.00416194463923971	0.00249292553330141	0.114831980786355	0	0.05749557839972	0	0.0275957904714355	0.0371275978626269	0	0	0.0167411415430285	0.0954082340914263	0.0231006272539627	0.0124685709352965	0.553116782866902	0.00628592561182431	0.0147428032930326	0.0246406677043869	0	0	0.00837691586903595	0.00600000000000001	0.397019774499839	0.921041682966418
TCGA.QQ.A8VH.01A.11R.A37L.07	SARC	0.0977621314228768	0	0.0407771316171841	0.112021966970171	0.0031571838798445	0	0	0.00520914090155613	0.0256572411051548	0	0	0.0043580315033334	0	0.221966286977402	0	0.468041449640756	0	0	0.021049435981721	0	0	0	0.02	0.218146893788625	1.01799605399411
TCGA.MB.A8JL.01A.11R.A36F.07	SARC	0.0342961887663777	0	0.063279522255643	0.0594328252705163	0	0.0529453734495797	0.0122433778698318	0.0290670541811663	0.0201362419433355	0	0.0278262113258602	0	0.00785289049535677	0.0845820668953947	0.0238036780980048	0.557089826730279	0	0	0.0271342775318491	0	0	0.000310465186805537	0.054	0.160855368165054	1.03688805681034
TCGA.SG.A6Z4.01A.22R.A33J.07	SARC	0.00493408599140089	0	0	0.030204101482583	0	0.0659420462199843	0.00194542633305031	0.0531183556873706	0.00828606269373765	0	0.024591028859287	0	0	0.236209765618325	0.0032176355251288	0.538065448579385	0	0	0.0284597549001094	0	0	0.00502628810963799	0	0.656000830039657	0.762636460330969
TCGA.DX.A6BE.01A.41R.A32Q.07	SARC	0.0260593500135156	0	0	0.136414362491175	0	0.149827411850381	0	0.0499336841845943	0.035775587676967	0	0.0121774946591773	0	0.0347031005347974	0.0400190444576527	0.107465200260231	0.371343537496891	0	0	0.0362812263746176	0	0	0	0.014	0.236401708213815	0.992629846742338
TCGA.DX.A240.01A.32R.A27Q.07	SARC	0.00900169930564002	0	0.00316198527711923	0.0169385692684497	0	0.0691562082221156	0	0.00979268908989393	0.0147264254918088	0	0.043921043789641	0.012933580286576	0	0.28325453319586	0	0.489357307564193	0	0	0.0477559585087026	0	0	0	0.034	0.190027420353913	1.0462198790997
TCGA.DX.A1L4.01A.12R.A26T.07	SARC	0.00482373036933523	0.0013155969925162	0.000215475341850067	0.0395645092233117	0	0.130779276211496	0	0	0	0	0.0146459677581023	0.0210515967984015	0.273751763730637	0.0631800615438773	3.2481484533282e-05	0.398809034798457	0.000222754586072118	0.00748433393317082	0	0.0396668517203917	0	0.00445656550784817	0.00800000000000001	0.296310826012103	0.97201268963776
